,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z,label,lm_0_vis,lm_1_vis,lm_2_vis,lm_3_vis,lm_4_vis,lm_5_vis,lm_6_vis,lm_7_vis,lm_8_vis,lm_9_vis,lm_10_vis,lm_11_vis,lm_12_vis,lm_13_vis,lm_14_vis,lm_15_vis,lm_16_vis,lm_17_vis,lm_18_vis,lm_19_vis,lm_20_vis,lm_21_vis,lm_22_vis,lm_23_vis,lm_24_vis,lm_25_vis,lm_26_vis,lm_27_vis,lm_28_vis,lm_29_vis,lm_30_vis,lm_31_vis,lm_32_vis
0,0.5057427287101746,0.0882762968540191,-0.7667345404624939,0.5155330896377563,0.0490659810602664,-0.7947438359260559,0.5236360430717468,0.0454238653182983,-0.7947058081626892,0.5318314433097839,0.0419824980199337,-0.7949827909469604,0.4964538514614105,0.0544329024851322,-0.7755176424980164,0.4898099303245544,0.0547793507575988,-0.7756264805793762,0.4831214547157287,0.0551042221486568,-0.7757864594459534,0.5495885014533997,0.0257762968540191,-0.7247363924980164,0.481143057346344,0.0428172945976257,-0.6345866322517395,0.5236732363700867,0.0982802808284759,-0.7184082865715027,0.499818742275238,0.1048841178417205,-0.6927613615989685,0.6447226405143738,0.0792677104473114,-0.5443753600120544,0.3976853489875793,0.1031937897205352,-0.3882226049900055,0.7202974557876587,0.2420300394296646,-0.3474471867084503,0.3680867552757263,0.2743173837661743,-0.1231884583830833,0.7003365755081177,0.4596098959445953,-0.2839926779270172,0.3779743909835815,0.4604687094688415,-0.0422941036522388,0.7030143737792969,0.5167174339294434,-0.2951903939247131,0.3802388608455658,0.513306200504303,-0.026777708902955,0.6800959706306458,0.5134580731391907,-0.328097403049469,0.4032486081123352,0.5100080966949463,-0.0786417946219444,0.6746351718902588,0.4970369637012481,-0.2862520813941955,0.4094792008399963,0.4940806627273559,-0.0550262257456779,0.603899359703064,0.4677760899066925,-0.0520404875278472,0.474999189376831,0.4783694446086883,0.0520135276019573,0.6227430701255798,0.7851477265357971,-0.1965344399213791,0.4804051518440246,0.808847963809967,-0.023165576159954,0.664972186088562,0.950236678123474,0.2969265878200531,0.5376635789871216,0.9745227098464966,0.394560307264328,0.6640494465827942,0.9540042877197266,0.3403862416744232,0.5557284951210022,0.9779045581817628,0.4333926141262054,0.6854232549667358,1.0485492944717407,0.2245506346225738,0.51360023021698,1.1239705085754397,0.3041551113128662,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.5449269413948059,0.1078272238373756,-0.4281288981437683,0.5527821183204651,0.0891826674342155,-0.4114955961704254,0.5586686730384827,0.0886777490377426,-0.4114631116390228,0.5635231733322144,0.0884220674633979,-0.4114715158939361,0.5384589433670044,0.0896472111344337,-0.4076647758483886,0.5330955386161804,0.0893759876489639,-0.4076974391937256,0.528157114982605,0.0896800085902214,-0.4076952338218689,0.5723282098770142,0.0948231667280197,-0.2702324986457824,0.5247917175292969,0.0972717776894569,-0.2539054453372955,0.5550240278244019,0.1269646733999252,-0.3730428814888,0.5391313433647156,0.1273325383663177,-0.3681279718875885,0.6320477724075317,0.2093324363231659,-0.1788077652454376,0.483110100030899,0.2193057984113693,-0.1294477432966232,0.6571999192237854,0.3362683653831482,-0.0983885750174522,0.4607751369476318,0.34877410531044,-0.040387999266386,0.6673147082328796,0.4570567011833191,-0.1829492449760437,0.4467008113861084,0.4703451097011566,-0.1029813736677169,0.6747450232505798,0.4989687204360962,-0.2181491553783416,0.439291387796402,0.5132192373275757,-0.1297981441020965,0.66730797290802,0.4966539144515991,-0.2569831311702728,0.448127418756485,0.5100311040878296,-0.1688815057277679,0.6604610681533813,0.4845589101314544,-0.2019938677549362,0.454913318157196,0.4972663521766662,-0.1228689774870872,0.6034691333770752,0.4910348653793335,-0.0172904562205076,0.510675847530365,0.493710994720459,0.0172483064234256,0.6207667589187622,0.6933528184890747,0.0448031537234783,0.5077998042106628,0.6911896467208862,0.0613126382231712,0.6320570707321167,0.8319525122642517,0.295931875705719,0.5261487364768982,0.8290578722953796,0.2855028212070465,0.6235270500183105,0.85114985704422,0.3174695074558258,0.5362063050270081,0.849571168422699,0.2991262972354889,0.6428762674331665,0.8937479853630066,0.1791094243526458,0.5039416551589966,0.9041715264320374,0.153287798166275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.552827000617981,0.1140465587377548,-0.3527500629425049,0.5602303743362427,0.0966920629143714,-0.3352868258953094,0.5661491751670837,0.0964259207248687,-0.3352923989295959,0.5706735849380493,0.0965002700686454,-0.3352593779563904,0.5459973216056824,0.0977022126317024,-0.3291395902633667,0.5404859185218811,0.0981861501932144,-0.3291620016098022,0.5358032584190369,0.0986956804990768,-0.3291622102260589,0.5812367796897888,0.1066531464457511,-0.2035371512174606,0.5343302488327026,0.1090950667858123,-0.1766468733549118,0.5635786056518555,0.1339598298072815,-0.3025082647800445,0.5477672219276428,0.1336283236742019,-0.2945353090763092,0.6333259344100952,0.2178968638181686,-0.1256405711174011,0.5011717677116394,0.2280739992856979,-0.0672031566500663,0.6560724973678589,0.3453037440776825,-0.0548650398850441,0.4785497784614563,0.3572764694690704,0.0202168934047222,0.6633340120315552,0.453818142414093,-0.1600860506296157,0.4612549841403961,0.4698029160499573,-0.0862680077552795,0.6709463596343994,0.4946304559707641,-0.1969722062349319,0.4519731402397156,0.5080286860466003,-0.1025220304727554,0.6638311147689819,0.492346853017807,-0.2394364774227142,0.4591203331947326,0.5057256817817688,-0.1449423134326934,0.6568257212638855,0.4804213345050812,-0.1806695163249969,0.4661685824394226,0.4960025548934936,-0.1011510044336319,0.6040757894515991,0.5015002489089966,-0.0135346576571464,0.5205010771751404,0.5002432465553284,0.013514956459403,0.6207138299942017,0.6809489130973816,0.0567146465182304,0.5116158723831177,0.6776119470596313,0.0740608423948288,0.6247418522834778,0.8202337622642517,0.2939543724060058,0.5222409963607788,0.8109781742095947,0.2945233881473541,0.6179100275039673,0.8433753252029419,0.3090822100639343,0.5306650996208191,0.8317322134971619,0.3093560338020324,0.6378234624862671,0.8781770467758179,0.1680587232112884,0.4989146590232849,0.8756904006004333,0.1698268502950668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.5231981873512268,0.1219759434461593,-0.2761748433113098,0.5285937786102295,0.102040410041809,-0.2630811333656311,0.5330846309661865,0.1011963561177253,-0.2631322145462036,0.5377182960510254,0.1004026606678962,-0.2631333172321319,0.5175674557685852,0.1047672778367996,-0.249926209449768,0.5152565240859985,0.1058134362101554,-0.2498845756053924,0.5140926837921143,0.1069634333252906,-0.2498116493225097,0.5500084161758423,0.1050071194767952,-0.1612165868282318,0.5206805467605591,0.1165770962834358,-0.094290591776371,0.5332651138305664,0.1411249041557312,-0.2360852211713791,0.5214241743087769,0.1440195441246032,-0.2169541865587234,0.5970985293388367,0.2053422331809997,-0.1447865664958953,0.4865689277648926,0.2456103712320327,0.0395202562212944,0.6268917322158813,0.3288710713386535,-0.1415690630674362,0.4801642000675201,0.376550018787384,0.1072928681969642,0.6239389181137085,0.4455856680870056,-0.2658546864986419,0.4532009065151214,0.4797816574573517,-0.0194390341639518,0.6247228384017944,0.4831174314022064,-0.3176224827766418,0.4414888918399811,0.5120272040367126,-0.0582662709057331,0.6141387224197388,0.4788289964199066,-0.3478983044624328,0.4471193850040436,0.5093383193016052,-0.1062656790018081,0.6092362999916077,0.4670349657535553,-0.2826389372348785,0.4536720216274261,0.5017195343971252,-0.0455130115151405,0.590542197227478,0.4949324429035187,-0.0587629601359367,0.5179094672203064,0.4997249841690063,0.0586962290108203,0.6177154779434204,0.6596939563751221,-0.0354350581765174,0.5145640969276428,0.6645999550819397,0.1030845195055008,0.6286866664886475,0.8169066309928894,0.1385010778903961,0.5259680151939392,0.8066348433494568,0.2901408672332763,0.6266165375709534,0.8436470627784729,0.1474575847387313,0.5383004546165466,0.8343579769134521,0.3000066876411438,0.6110666990280151,0.8846452832221985,-0.0174026004970073,0.4838113784790039,0.8670076727867126,0.1789570152759552,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.549170732498169,0.1190460547804832,-0.2156331837177276,0.5559805631637573,0.0949144586920738,-0.2221863269805908,0.560398280620575,0.0935332030057907,-0.2223173379898071,0.5648944973945618,0.0922897234559059,-0.2223485708236694,0.5464536547660828,0.0982906892895698,-0.1908230781555175,0.5442890524864197,0.09929059445858,-0.1907508671283722,0.5424999594688416,0.1003243178129196,-0.1907127201557159,0.5812875032424927,0.0961657762527465,-0.1960668414831161,0.5520814657211304,0.1067850589752197,-0.0508797951042652,0.56076979637146,0.1361280977725982,-0.2029730826616287,0.5503461360931396,0.1400419175624847,-0.1609873175621032,0.6112450361251831,0.1958574652671814,-0.2451006472110748,0.5488272905349731,0.2356901168823242,0.1121343374252319,0.6478584408760071,0.3298384249210357,-0.3080351948738098,0.5395920872688293,0.3663932979106903,0.2150405347347259,0.6378275156021118,0.4462307691574096,-0.3847095370292663,0.4855621755123138,0.4564186930656433,0.104776419699192,0.638831377029419,0.48725426197052,-0.4267592430114746,0.4660613536834717,0.486411839723587,0.0907709747552871,0.6262525916099548,0.4833783507347107,-0.4430598318576813,0.4626334607601166,0.4819805026054382,0.0346444174647331,0.6219239830970764,0.4706547558307647,-0.3900644779205322,0.4698649942874908,0.4745410680770874,0.0750317797064781,0.6056230664253235,0.4927710592746734,-0.1042288169264793,0.5514436364173889,0.4943037331104278,0.1041932925581932,0.6243004202842712,0.6600469946861267,-0.0839185640215873,0.5318328738212585,0.6527177691459656,0.1452071219682693,0.6327599883079529,0.8210060596466064,0.0509307794272899,0.5304257869720459,0.8077367544174194,0.2933520674705505,0.6286545395851135,0.8465920686721802,0.0565893240272998,0.5406685471534729,0.8355488181114197,0.3000641763210296,0.6084645986557007,0.8829692602157593,-0.0825038254261016,0.477114200592041,0.8627374172210693,0.2019799649715423,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5078109502792358,0.123258464038372,-0.1106450334191322,0.5136341452598572,0.1032473668456077,-0.1206963062286377,0.5175214409828186,0.1018817797303199,-0.1208211556077003,0.5211155414581299,0.1005439907312393,-0.1208622828125953,0.5065661668777466,0.1068210378289222,-0.0840746313333511,0.5058354735374451,0.1078928187489509,-0.0839729681611061,0.5049474835395813,0.1089822053909301,-0.0839086920022964,0.5351493954658508,0.1043447479605674,-0.1183453053236007,0.5193613171577454,0.1146721094846725,0.0502943620085716,0.520758867263794,0.1401796489953994,-0.1068594008684158,0.5119354128837585,0.1424873769283294,-0.0585593655705452,0.5663342475891113,0.1969431042671203,-0.2240869551897049,0.5224952697753906,0.2317979335784912,0.2144357860088348,0.5789914727210999,0.3260312974452972,-0.3118143677711487,0.5249821543693542,0.3589619100093841,0.2865227162837982,0.5353650450706482,0.4422462880611419,-0.3404495418071747,0.4785833358764648,0.4526825845241546,0.1684571951627731,0.5278740525245667,0.4801236689090729,-0.3804772794246673,0.4591228365898132,0.4779963195323944,0.1563401818275451,0.5185368061065674,0.4731054604053497,-0.3864882886409759,0.4555039405822754,0.4726042151451111,0.1071466654539108,0.5189760327339172,0.4620480239391327,-0.3392481803894043,0.4634122848510742,0.4663741290569305,0.1418255567550659,0.5557106733322144,0.4788616001605987,-0.1349702626466751,0.547605037689209,0.4789292216300964,0.1348473876714706,0.5778181552886963,0.6563880443572998,-0.153303325176239,0.5234254002571106,0.6481590867042542,0.1463221609592437,0.6280636191368103,0.8209814429283142,-0.0897295773029327,0.5309268236160278,0.8158797025680542,0.2209489643573761,0.6299152970314026,0.8417620062828064,-0.0901689007878303,0.5416055917739868,0.8468132615089417,0.2197119295597076,0.6033631563186646,0.8883225917816162,-0.2194787710905075,0.470167338848114,0.859245240688324,0.1396818459033966,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.3404355347156524,0.0959640368819236,-0.279787003993988,0.3480580449104309,0.0743380784988403,-0.2814582586288452,0.3541581034660339,0.0721958428621292,-0.281543105840683,0.3600082099437713,0.0699766799807548,-0.2816557586193084,0.3345032036304474,0.0796632394194603,-0.2466254979372024,0.3312356173992157,0.0819403752684593,-0.2465414255857467,0.3284506797790527,0.0842959731817245,-0.246467113494873,0.3729057908058166,0.0781514346599578,-0.2344000786542892,0.3376268446445465,0.0990917608141899,-0.0741448178887367,0.3572791516780853,0.1170040071010589,-0.2589876353740692,0.3434155583381653,0.122926689684391,-0.2135077267885208,0.4293107986450195,0.1917962431907653,-0.2612915635108948,0.3648808300495147,0.2206562906503677,0.1315689384937286,0.46047243475914,0.3301753997802734,-0.3519896864891052,0.3718453049659729,0.3538301587104797,0.1976489722728729,0.4549433290958404,0.4565196335315704,-0.3746209740638733,0.3205344378948211,0.4539044499397278,0.0767163336277008,0.4533524513244629,0.4993680417537689,-0.4260500371456146,0.3068158030509949,0.4810238778591156,0.0921975374221801,0.4387678205966949,0.4988689720630646,-0.4405680298805237,0.3043224513530731,0.4784194529056549,0.0329437553882598,0.4338223934173584,0.4873339235782623,-0.3783269226551056,0.3087563216686249,0.47153240442276,0.0753390416502952,0.4417555332183838,0.4742574989795685,-0.1555855572223663,0.4108173251152038,0.4749232828617096,0.1555948406457901,0.4210774302482605,0.669989287853241,-0.1351182758808136,0.4541551470756531,0.6565862894058228,0.3229690194129944,0.4282165169715881,0.8250169157981873,-0.0169947762042284,0.5431693196296692,0.7718960046768188,0.5713518857955933,0.4440427422523498,0.8870241641998291,-0.0158469416201114,0.5743005871772766,0.776401162147522,0.5902764201164246,0.361306220293045,0.907158613204956,-0.179660364985466,0.5218296647071838,0.8610621094703674,0.5350080132484436,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.2866963744163513,0.0839569494128227,-0.4493554532527923,0.2941731214523315,0.0648353397846221,-0.4200805723667145,0.3001955449581146,0.0643450990319252,-0.4201217293739319,0.3058761954307556,0.0639277547597885,-0.4200988709926605,0.2785588204860687,0.0670458823442459,-0.4222062230110168,0.2733378112316131,0.06824491918087,-0.422222763299942,0.2677987217903137,0.0695478692650795,-0.4222408235073089,0.3149194419384002,0.0751893147826194,-0.2878516316413879,0.2632732689380646,0.0843627676367759,-0.2635146081447601,0.297869473695755,0.1070889309048652,-0.3903442621231079,0.2801888883113861,0.1095157787203788,-0.3909690082073211,0.3686698377132416,0.1927698254585266,-0.2203156650066375,0.2269323170185089,0.2243001908063888,-0.1249539628624916,0.4087139964103699,0.3245263397693634,-0.1890084594488144,0.2041016370058059,0.3577267527580261,-0.079220525920391,0.4463204741477966,0.4321010410785675,-0.3346691727638244,0.1602760255336761,0.4665203094482422,-0.2190721780061721,0.4571878314018249,0.4663736522197723,-0.3743399083614349,0.1461370289325714,0.4912340044975281,-0.2566546201705932,0.4518577456474304,0.4696787595748901,-0.4110772013664245,0.1487439423799514,0.4910581707954407,-0.3141195178031921,0.4459551870822906,0.4580678343772888,-0.3479107916355133,0.154415875673294,0.4846163988113403,-0.246465653181076,0.3681407570838928,0.466347187757492,-0.0625466853380203,0.2907461524009704,0.4753730595111847,0.0622068457305431,0.3814253509044647,0.6618226170539856,-0.0209299828857183,0.2824288010597229,0.6684721112251282,0.0724085494875907,0.3985850214958191,0.8349231481552124,0.1577547937631607,0.3017014563083648,0.7861316800117493,0.2919023334980011,0.4099217355251312,0.8785619735717773,0.1548162549734115,0.3154677450656891,0.8227437734603882,0.3005497455596924,0.3664393723011017,0.9097498059272766,-0.0542432554066181,0.2596136927604675,0.8944771885871887,0.1438893973827362,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.4270718097686767,0.0874492973089218,-0.227523922920227,0.4153044819831848,0.0761611014604568,-0.1931329071521759,0.4060072898864746,0.0772083699703216,-0.193139299750328,0.3898870944976806,0.0779938995838165,-0.193069189786911,0.4144194722175598,0.0720923915505409,-0.2329327166080474,0.4072902202606201,0.0709164068102836,-0.2329696863889694,0.4001171588897705,0.0703984946012497,-0.2330459654331207,0.4122807085514068,0.0878918319940567,-0.0193065963685512,0.3164034485816955,0.0847626402974128,-0.1975021362304687,0.3889198899269104,0.1131031215190887,-0.158900499343872,0.4019957184791565,0.1098365113139152,-0.2107707560062408,0.4488306939601898,0.2079273909330368,0.1708132177591323,0.3053321540355682,0.2126413136720657,-0.2532820403575897,0.4536921083927154,0.3394119143486023,0.2625892460346222,0.3024463057518005,0.3335920870304107,-0.395184189081192,0.5147475004196167,0.3635158240795135,0.1360315829515457,0.4748023152351379,0.3455737829208374,-0.5135276317596436,0.5312532186508179,0.3706088364124298,0.1209723949432373,0.5048068165779114,0.3514280319213867,-0.5637964010238647,0.5253933072090149,0.3588574826717376,0.0756514519453048,0.5074319243431091,0.3298411667346954,-0.5491575002670288,0.5190098881721497,0.3518641591072082,0.1112543195486068,0.4975400567054748,0.3275834023952484,-0.5057756900787354,0.4537392258644104,0.4675337970256805,0.1369248330593109,0.3940675854682922,0.4728160500526428,-0.1368874013423919,0.4582255482673645,0.6580028533935547,0.2050050795078277,0.3500856757164001,0.6735143065452576,-0.1165799349546432,0.4027474522590637,0.8188692927360535,0.3414538502693176,0.4162800312042236,0.836518406867981,-0.0352604687213897,0.3864797949790954,0.8452789783477783,0.34809410572052,0.4420899450778961,0.8777108788490295,-0.0344027280807495,0.4349711537361145,0.8683845400810242,0.2640712857246399,0.5050463676452637,0.9061344265937804,-0.1787112653255462,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.4943349957466125,0.10486451536417,-0.2933853268623352,0.4940952658653259,0.0934473499655723,-0.2599894106388092,0.4937438368797302,0.0941192582249641,-0.2599274516105652,0.4918491840362549,0.0947446376085281,-0.2599546313285827,0.4849757254123688,0.090356558561325,-0.2889273762702942,0.4790987968444824,0.0891805067658424,-0.2889567911624908,0.4720754623413086,0.0886126384139061,-0.2889783680438995,0.4830272793769836,0.1034076884388923,-0.0746652334928512,0.4391946792602539,0.1012131720781326,-0.2086804360151291,0.4862454831600189,0.1268680691719055,-0.222109317779541,0.4801738858222961,0.1248642951250076,-0.2596256136894226,0.4808854460716247,0.2130344659090042,0.165908008813858,0.4382825493812561,0.2083072513341903,-0.3139962553977966,0.4965604841709137,0.3252210915088653,0.4057872891426086,0.4849940240383148,0.275800347328186,-0.5791131258010864,0.5422347784042358,0.286627322435379,0.5450788736343384,0.5688201785087585,0.2198532968759536,-0.7740024328231812,0.552582859992981,0.285683125257492,0.5871909260749817,0.5868560075759888,0.2075441777706146,-0.8334476351737976,0.5366619825363159,0.2734482884407043,0.5571128129959106,0.5838879942893982,0.1926876604557037,-0.8134452700614929,0.5216646790504456,0.2725541889667511,0.5356098413467407,0.5769860148429871,0.1995458006858825,-0.7692768573760986,0.4861490726470947,0.4640155136585235,0.1457857191562652,0.4663453996181488,0.4671816229820251,-0.1459614783525467,0.491708904504776,0.6453799605369568,0.2669426798820495,0.4734335839748382,0.6596447825431824,-0.1152716279029846,0.467851459980011,0.7906013131141663,0.422264814376831,0.4465382695198059,0.8395171761512756,-0.0358854122459888,0.4526260495185852,0.8264761567115784,0.4315170645713806,0.4606738686561584,0.8771345019340515,-0.0334372259676456,0.4394744038581848,0.839274525642395,0.3659470677375793,0.5411405563354492,0.8918456435203552,-0.1531278789043426,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
